,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0,200.0,202.0,204.0,206.0,208.0,210.0,212.0,214.0,216.0,218.0,220.0,222.0,224.0,226.0,228.0,230.0,232.0,234.0,236.0,238.0,240.0,242.0,244.0,246.0,248.0,250.0,252.0,254.0,256.0,258.0,260.0,262.0,264.0,266.0,268.0,270.0,272.0,274.0,276.0,278.0,280.0,282.0,284.0,286.0,288.0,290.0,292.0,294.0,296.0,298.0,300.0,302.0,304.0,306.0,308.0,310.0,312.0,314.0,316.0,318.0,320.0,322.0,324.0,326.0,328.0,330.0,332.0,334.0,336.0,338.0,340.0,342.0,344.0,346.0,348.0,350.0,352.0,354.0,356.0,358.0
-70.0,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,,,-1.8,-1.8,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,,-1.8,,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8
-68.0,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,,,,,,,,,,,,,,-1.8,-1.8,-1.8,-1.8,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7022222,-1.6254928,-1.7703377,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8
-66.0,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7972085,-1.7413349,-1.6787171,-1.6380368,-1.636318,-1.652297,-1.665749,-1.7026075,-1.7535278,-1.7601209,,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.6065803,,-1.8,,,-1.8,-1.8,-1.7956165,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,,,,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7822227,-1.740866,-1.6883968,-1.6818691,-1.6699692,-1.633751,-1.5638511,-1.4801885,-1.4207244,-1.3763278,-1.2928594,-1.1545434,-0.99604815,-0.9326466,-1.008463,-1.1710058,-1.3635844,-1.6523352,-1.7653527,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7999992,-1.8,-1.8,-1.5975689,-1.5451272,-1.566427,-1.5043178,-1.2717377,-1.281313,-1.3093787,-1.2846286,-1.180555,-1.0916481,-1.0689986,-1.0812728,-1.0867369,-1.0850983,-1.0904435,-1.0926337,-1.0850539,-1.1082497,-1.1998334,-1.3131557,-1.3927622,-1.4450514,-1.5017188,-1.5613382,-1.5664617,-1.5072768,-1.3990586,-1.3019211,-1.3673406,-1.5260428,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8
-64.0,-1.6813858,-1.6295087,-1.5949013,-1.5772002,-1.5847409,-1.6075225,-1.6424751,-1.6887542,-1.7338996,-1.717286,-1.6998888,-1.7277535,-1.673886,-1.6235658,-1.5238372,-1.5217106,-1.5091469,-1.4674255,-1.3863896,-1.3138146,-1.2831696,-1.2734265,-1.2881007,-1.303507,-1.3142853,-1.3235662,-1.3406023,-1.4099721,-1.5100428,-1.5685349,-1.5700406,-1.5723099,-1.5897255,-1.630187,-1.6820934,-1.7158098,-1.7393975,-1.7756975,-1.7983943,-1.7969129,-1.7095771,-1.7753086,-1.791757,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.740689,-1.5046973,-1.4210521,-1.4006779,-1.3955826,-1.3605522,-1.2468061,-1.1004474,-0.98795855,-0.9305461,-0.8917042,-0.8379641,-0.746388,-0.6340295,-0.603307,-0.7494391,-0.92099005,-0.9546966,-0.9288326,-0.91807604,-0.9696182,-1.0950851,-1.2232922,-1.264986,-1.22605,-1.1772828,-1.1536537,-1.1317549,-1.0969638,-1.0252674,-0.88589895,-0.6840254,-0.4666262,-0.2929666,-0.16142994,-0.033781976,0.112060696,0.2549882,0.2920468,0.16875875,-0.032800525,-0.23876677,-0.4655688,-0.71722186,-0.974946,-1.1928995,-1.3523555,-1.4623886,-1.553201,-1.6544883,-1.7653742,-1.8,-1.8,-1.8,-1.790544,-1.6740816,-1.5784084,-1.648698,-1.7020278,-1.5567153,-1.2867564,-1.1614648,-1.0458817,-0.9352912,-0.8234534,-0.73141336,-0.64446485,-0.5328132,-0.40893793,-0.29129577,-0.17661703,-0.088885546,-0.085550666,-0.15967143,-0.20394814,-0.15806282,-0.08351183,-0.025918007,0.005560279,0.005693555,-0.016360402,-0.023144603,0.017339528,0.0880816,0.11248249,0.042676866,-0.059615135,-0.12617409,-0.19176131,-0.33247602,-0.5214987,-0.6690049,-0.7729876,-0.85421646,-0.87741154,-0.86881316,-0.9436693,-1.1320486,-1.4263942,-1.7051303,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7826798,-1.7744344,-1.7769302,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.7557042
-62.0,-1.4122711,-1.3753965,-1.3400546,-1.2963926,-1.2452196,-1.2187401,-1.2345753,-1.2607993,-1.2464648,-1.1803329,-1.1024693,-1.0483997,-1.0021142,-0.94808066,-0.93874836,-0.9863707,-1.0225759,-1.0090313,-0.9644084,-0.91642046,-0.844244,-0.80117965,-0.7830283,-0.7780622,-0.77307194,-0.8087821,-0.88925606,-0.96873796,-1.006187,-0.99846756,-0.95132005,-0.9106177,-0.92308164,-0.99018747,-1.0783169,-1.1681777,-1.2455645,-1.3109523,-1.3040944,-1.2632216,-1.2415242,-1.2388222,-1.23471,-1.4053324,-1.0149488,-0.9352031,-0.9508742,-0.984097,-1.0040913,-1.0191264,-1.0152203,-0.9615023,-0.888137,-0.85095537,-0.83241427,-0.79825395,-0.7498546,-0.6880245,-0.60025823,-0.47941047,-0.34937233,-0.23944527,-0.15070033,-0.04996696,0.084228456,0.20613603,0.25636202,0.22193466,0.1632738,0.13315728,0.15522306,0.19192567,0.16887301,0.048965253,-0.14639828,-0.3176374,-0.3480541,-0.2555956,-0.1579575,-0.09303692,0.005601391,0.18145469,0.41291276,0.69525963,1.0045576,1.3192295,1.551701,1.6562607,1.6824946,1.677412,1.6691535,1.6018273,1.4392985,1.2467061,1.0704105,0.8780217,0.6373166,0.372187,0.13314432,-0.07126579,-0.26411438,-0.4739874,-0.71975064,-0.97504425,-1.1584364,-1.2099199,-1.164568,-1.0589101,-0.9456376,-0.86670166,-0.82198113,-0.7556833,-0.6538854,-0.51583743,-0.3503397,-0.19438255,-0.01639235,0.16440761,0.29167664,0.37058246,0.46486664,0.59147966,0.72156405,0.8479878,0.9590299,0.9893594,0.9428189,0.9252621,1.0014082,1.1219378,1.2233062,1.2819465,1.2833087,1.2400542,1.2299544,1.2909012,1.394676,1.482808,1.5308733,1.5521715,1.5715735,1.545017,1.3821654,1.1336849,0.86695725,0.56451464,0.19636935,-0.12864429,-0.30719885,-0.41042674,-0.55713034,-0.7703158,-1.0229427,-1.2759364,-1.5405512,-1.7574077,-1.5554545,-1.4432263,-1.4763976,-1.5402662,-1.588798,-1.5806594,-1.5863377,-1.6001778,-1.6187187,-1.632458,-1.6033943,-1.5194253,-1.4355992,-1.4231149,-1.4947401,-1.598499,-1.6713209,-1.7084949,-1.7115331,-1.689184,-1.6571336,-1.6007377,-1.5270702,-1.4586301
-60.0,-1.0184336,-1.0126498,-1.0140222,-1.000593,-0.95445865,-0.9080988,-0.8885908,-0.8741803,-0.8285661,-0.734689,-0.6257842,-0.52752656,-0.42592704,-0.33437508,-0.29849103,-0.32857862,-0.38139895,-0.40677392,-0.40504217,-0.39350492,-0.38383478,-0.36004066,-0.29748726,-0.25030962,-0.23432484,-0.26139134,-0.32375434,-0.37735057,-0.39920107,-0.37880877,-0.3054902,-0.22036506,-0.19489597,-0.23401827,-0.30790567,-0.42377648,-0.55629885,-0.6596767,-0.69657767,-0.6823357,-0.6474822,-0.5955631,-0.49719554,-0.32629123,-0.1503022,-0.090661526,-0.15464392,-0.2308148,-0.280204,-0.34246877,-0.38830274,-0.35731274,-0.27981237,-0.20820859,-0.15624465,-0.09811768,-0.0023486912,0.11849001,0.24071467,0.34969676,0.45245683,0.5557393,0.65932256,0.7905382,0.9603996,1.1128415,1.1808821,1.1822155,1.1770656,1.1888025,1.2219375,1.2122113,1.0884482,0.8848407,0.6942521,0.6272596,0.7595118,0.9973563,1.1654538,1.2616075,1.4518543,1.8195617,2.3113525,2.8095145,3.2409973,3.5560858,3.6913884,3.629034,3.4566286,3.2963405,3.171416,3.0429525,2.8694434,2.672446,2.5112324,2.3677673,2.1739926,1.9242975,1.6514539,1.3767784,1.0974308,0.78326786,0.40029407,-0.021014094,-0.3635287,-0.5321726,-0.536348,-0.43080443,-0.25254995,-0.071321785,0.044982195,0.15519357,0.2705872,0.44160676,0.6564957,0.8962587,1.1398977,1.3622983,1.4984595,1.5487347,1.6010637,1.6962578,1.7982024,1.8983666,2.0006652,2.0746229,2.1218252,2.1965342,2.3314493,2.4835625,2.5839224,2.6062741,2.5705438,2.5399468,2.5639682,2.6483567,2.7574494,2.8786197,3.009146,3.115764,3.1832745,3.1983643,3.1083107,2.9441848,2.7529242,2.4455333,1.9448826,1.3737016,0.90766275,0.6273867,0.4595968,0.29192692,0.04186058,-0.25695238,-0.49466604,-0.59968543,-0.57323754,-0.52467513,-0.5623971,-0.658995,-0.7258118,-0.74759996,-0.7642027,-0.8264955,-0.9401916,-1.0444795,-1.0196584,-0.8168538,-0.57692194,-0.5014989,-0.6112491,-0.77216625,-0.8985097,-0.9900252,-1.0545944,-1.0906901,-1.0899085,-1.0663812,-1.0416925,-1.0285293
-58.0,-0.57456416,-0.60190076,-0.6368906,-0.6660734,-0.65796757,-0.62822104,-0.59190637,-0.5382694,-0.46358645,-0.37043625,-0.27146357,-0.16291538,-0.005467549,0.17149787,0.2747549,0.29711658,0.28782338,0.29749498,0.31333667,0.28516263,0.21686292,0.14481008,0.14031182,0.21189937,0.2736255,0.31344098,0.32363704,0.32237375,0.33099836,0.3626079,0.44145095,0.5398257,0.59619236,0.6035167,0.54665214,0.42501307,0.27232444,0.10840455,-0.020075176,-0.07610208,-0.031487856,0.11576874,0.34792367,0.58258605,0.69511414,0.6561724,0.55532306,0.48144996,0.41158557,0.2806043,0.13259955,0.08278078,0.14223525,0.25146982,0.36402792,0.4870997,0.6497972,0.846434,1.020494,1.1441008,1.2481021,1.361157,1.4735181,1.6004544,1.767989,1.9463371,2.0602596,2.106047,2.1449008,2.1582117,2.125858,1.9897649,1.7603395,1.5809308,1.5693696,1.7725105,2.1742148,2.577583,2.746702,2.7546082,2.9105012,3.4076164,4.166972,4.9042206,5.3730097,5.5566216,5.484394,5.2506056,5.004253,4.852747,4.7650137,4.6678963,4.4943485,4.2513046,4.036618,3.8812947,3.711404,3.4784281,3.1903775,2.8859315,2.5983114,2.2944343,1.9002383,1.4166322,0.951463,0.6406941,0.5468505,0.6709712,0.9706793,1.307377,1.5146308,1.6052623,1.6738123,1.8044641,2.039399,2.3561225,2.6757088,2.9144936,3.0207305,3.0028048,2.9655871,2.9799914,3.0241346,3.08751,3.1837559,3.2926233,3.406067,3.525981,3.6558905,3.7779617,3.841251,3.8190322,3.7602773,3.750425,3.8128142,3.912499,4.0042353,4.092127,4.188404,4.2678814,4.32459,4.3761578,4.404113,4.4352927,4.487947,4.3799086,3.981367,3.390647,2.8047001,2.410476,2.1858826,1.9344938,1.5882677,1.2374798,0.97868294,0.81976193,0.74899143,0.69798374,0.5993341,0.47022536,0.3871145,0.36346847,0.33812004,0.22822182,0.010061085,-0.18593365,-0.17980354,0.06230843,0.36442852,0.48762572,0.405384,0.27023095,0.16099125,0.059619874,-0.046479374,-0.16345409,-0.27486402,-0.3743225,-0.46166894,-0.5312466
-56.0,0.036974594,-0.016985252,-0.08099094,-0.14308089,-0.16535038,-0.19800726,-0.21470651,-0.16408479,-0.06286827,0.02858762,0.084336855,0.16326757,0.34052908,0.5992712,0.8293999,0.9592699,1.0182558,1.0759096,1.1174939,1.0688041,0.9089937,0.7275472,0.6470864,0.7089591,0.83983946,0.9740366,1.0746391,1.1416228,1.2080184,1.2701341,1.3450403,1.4288539,1.4941207,1.5264719,1.4975367,1.3780953,1.2057765,0.9838335,0.71813357,0.5104853,0.49271512,0.7353451,1.1279663,1.4322623,1.5043892,1.433728,1.3454071,1.2844822,1.195485,1.0289276,0.8274538,0.70438933,0.7103511,0.7980975,0.8957832,1.0002005,1.1944323,1.4674643,1.7264655,1.9188559,2.070166,2.228243,2.3922408,2.545735,2.7327256,2.9344997,3.091123,3.1849608,3.214347,3.150406,2.9758224,2.7460456,2.6041467,2.685875,2.9896345,3.4337406,3.9741876,4.4237056,4.5535145,4.4719954,4.5771656,5.1297774,6.0028453,6.7505903,7.0600953,7.008967,6.7475204,6.419494,6.220633,6.195969,6.2777843,6.3082247,6.197691,5.942403,5.658643,5.439524,5.2512593,5.054073,4.8497877,4.6289887,4.4132524,4.1983953,3.9114318,3.5283887,3.1204753,2.813224,2.7379792,2.8918815,3.2101254,3.5268297,3.6746006,3.6402175,3.5612314,3.5699549,3.7608914,4.0649834,4.3431983,4.5064087,4.5128965,4.3829436,4.2294407,4.1499863,4.166062,4.246504,4.3679733,4.48015,4.5693007,4.642177,4.7008276,4.762929,4.790616,4.769166,4.745966,4.750196,4.8028073,4.8758526,4.923072,4.9504204,4.975196,5.00794,5.0811048,5.220658,5.390299,5.5667453,5.771048,5.7914324,5.4937415,5.05931,4.5741596,4.216306,4.0350046,3.7656868,3.3440843,2.9093366,2.5638177,2.2682705,1.9936569,1.7642099,1.5563825,1.3684025,1.2585386,1.2286472,1.1712985,0.9899667,0.71268255,0.5446966,0.6426614,0.9235045,1.1963605,1.3169408,1.3003027,1.251757,1.1982831,1.0953866,0.931624,0.74866986,0.5712992,0.38202065,0.21577051,0.10367542
-54.0,0.9143777,0.8937996,0.86173296,0.83480304,0.77200925,0.6337019,0.4946,0.48529947,0.58491194,0.66005695,0.65712154,0.6837917,0.85805666,1.1759851,1.4899049,1.6906149,1.8155801,1.9210241,1.9771073,1.8965874,1.6798055,1.4637678,1.389347,1.4845635,1.6752008,1.8676436,2.0059042,2.084953,2.1665812,2.26188,2.3480484,2.4119086,2.457503,2.468708,2.4040768,2.2601163,2.0496583,1.7735581,1.4263095,1.1537615,1.1621004,1.5085613,2.0309439,2.4354453,2.6001406,2.6189172,2.5474474,2.4098632,2.2348268,2.0384495,1.8511131,1.7088472,1.6263957,1.5925918,1.5590191,1.551858,1.6898489,1.9863962,2.316469,2.6203592,2.906029,3.1943207,3.4677253,3.6925504,3.9235852,4.144163,4.3206477,4.428728,4.4393,4.303272,4.082479,3.9396727,4.09372,4.52354,5.025733,5.490481,5.918574,6.2711277,6.4168878,6.3933268,6.5204177,7.0225616,7.7146034,8.185978,8.241027,8.034889,7.697669,7.329753,7.1294727,7.174739,7.386017,7.6158633,7.7094088,7.603734,7.36191,7.1177826,6.9182363,6.7794585,6.713478,6.6342983,6.5035315,6.3665953,6.2040834,5.995739,5.7768607,5.611997,5.576126,5.6808615,5.8294663,5.917433,5.874932,5.7200007,5.567186,5.5036087,5.587987,5.72917,5.8080544,5.785007,5.6441445,5.3971477,5.144459,5.004129,5.030614,5.1782575,5.3493457,5.443845,5.475791,5.481264,5.496387,5.52281,5.534777,5.515535,5.5002923,5.50938,5.5379825,5.5677357,5.582138,5.5835333,5.5835648,5.62586,5.785763,6.0775595,6.3985906,6.591994,6.674219,6.7438726,,6.1491437,5.761921,5.5139203,5.3964534,5.1310096,4.657648,4.170067,3.7493029,3.3438783,2.9507732,2.6161916,2.3300893,2.0853271,1.9434383,1.8831551,1.7834967,1.5604604,1.3121389,1.2842119,1.5561817,1.9119016,2.1476529,2.2310796,2.2156038,2.177517,2.106173,1.9610794,1.7490678,1.5168393,1.2861681,1.090111,0.97013164,0.92381954
-52.0,2.2835047,2.3330717,2.326333,2.3117423,2.2269368,2.0052898,1.7862653,1.7175052,1.7632463,1.7679129,1.6952648,1.6812853,1.8243798,2.133521,2.4624367,2.6922288,2.843463,2.9289603,2.9208398,2.8042867,2.627186,2.5016413,2.5012696,2.617844,2.7869825,2.9608307,3.0848196,3.136026,3.176911,3.251656,3.324231,3.3501287,3.3402529,3.3226016,3.2149754,2.971105,2.696063,2.4515588,2.2578106,2.186907,2.3699722,2.8560524,3.4620292,3.9375901,4.2174764,4.3001995,4.1751785,3.894612,3.5828915,3.315628,3.1224844,2.945292,2.7759647,2.643645,2.5294294,2.4862492,2.6212332,2.9018965,3.227304,3.5748606,3.9631498,4.3956327,4.80568,5.135405,5.4032087,5.6155467,5.759557,5.8532424,5.85068,5.7738404,5.715771,5.805283,6.1657553,6.685018,7.134714,7.45271,7.6941633,7.9352083,8.1213455,8.210722,8.370466,8.731825,9.099649,9.230134,9.093189,8.828799,8.483201,8.099372,7.8263965,7.816243,8.09391,8.510593,8.899951,9.090106,9.017784,8.834642,8.666307,8.564997,8.555563,8.548756,8.482846,8.393403,8.285794,8.169877,8.061259,7.9561152,7.878196,7.8203707,7.7603793,7.631541,7.441213,7.2690353,7.118656,7.0196166,6.971848,6.914676,6.8036194,6.6379766,6.413014,6.1346464,5.8606944,5.7058983,5.748002,5.9333005,6.1392603,6.244841,6.2343817,6.1895814,6.1760254,6.1713295,6.1607146,6.140009,6.129707,6.1407404,6.1654367,6.195118,6.2176223,6.239211,6.268351,6.359241,6.6102037,7.0336027,7.474725,7.6918483,,7.3051705,7.2335844,6.886459,6.563855,6.3721986,6.2039824,5.8284526,5.3077054,4.885751,4.5961733,4.3283973,4.0547185,3.7863214,3.487266,3.2027984,3.0206842,2.9364939,2.8324745,2.6273422,2.444562,2.5104866,2.824668,3.131279,3.2738936,3.3000166,3.283057,3.2554517,3.1607847,2.9499822,2.6434045,2.3135076,2.0541456,1.9511354,2.014966,2.1583824
